# note=Lokacija: mauao
# started_utc=2025-12-26T00:15:07Z
t_s,mx,my,mz,yaw_deg
0.000679,9209,2205,5310,75.185
0.003007,9207,2203,5309,75.185
0.008744,9207,2203,5309,75.185
0.013200,9205,2204,5310,75.185
0.018921,9203,2205,5312,75.185
0.023362,9201,2207,5312,75.185
0.029032,9198,2207,5310,75.185
0.033453,9197,2206,5307,75.185
0.037841,9197,2208,5306,75.185
0.043829,9197,2209,5306,75.185
0.048419,9197,2208,5308,75.185
0.054818,9198,2207,5314,75.185
0.059145,9198,2206,5314,75.185
0.064613,9198,2205,5313,75.185
0.068258,9199,2205,5311,75.185
0.072724,9201,2207,5308,75.185
0.078430,9202,2209,5306,75.185
0.082814,9202,2211,5303,75.185
0.088524,9202,2212,5300,75.185
0.092951,9202,2211,5299,75.185
0.098674,9202,2212,5298,75.185
0.103153,9204,2212,5297,75.185
0.108805,9205,2211,5299,75.185
0.113228,9207,2211,5299,75.185
0.117908,9208,2210,5299,75.185
0.123291,9207,2211,5299,75.185
0.128020,9207,2213,5298,75.185
0.133675,9206,2214,5303,75.185
0.138020,9204,2215,5305,75.185
0.143713,9205,2217,5311,75.185
0.148276,9204,2216,5314,75.185
0.152713,9205,2216,5314,75.185
0.158312,9206,2217,5313,75.185
0.162856,9205,2217,5310,75.185
0.168507,9206,2217,5307,75.185
0.172948,9207,2218,5306,75.185
0.178646,9209,2219,5304,75.185
0.183070,9212,2219,5302,75.185
0.188863,9213,2220,5302,75.185
0.193236,9214,2220,5304,75.185
0.197647,9213,2219,5307,75.185
0.203381,9211,2216,5309,75.185
0.207786,9210,2214,5310,75.185
0.213508,9208,2214,5309,75.185
0.217886,9206,2213,5309,75.185
0.223601,9204,2215,5306,75.185
0.228050,9204,2217,5304,75.185
0.232445,9204,2218,5303,75.185
0.238204,9205,2218,5304,75.185
0.242590,9207,2217,5306,75.185
0.248269,9207,2217,5308,75.185
0.252917,9208,2216,5312,75.185
0.258395,9208,2216,5313,75.185
0.262879,9208,2215,5314,75.185
0.268468,9210,2215,5315,75.185
0.272980,9211,2213,5312,75.185
0.277388,9211,2212,5308,75.185
0.283204,9210,2211,5304,75.185
0.287580,9208,2210,5300,75.185
0.293248,9206,2209,5299,75.185
0.297667,9204,2209,5299,75.185
0.303380,9203,2210,5301,75.185
0.307805,9202,2210,5303,75.185
0.312213,9202,2210,5304,75.185
0.317973,9202,2210,5304,75.185
0.322393,9202,2209,5305,75.185
0.328027,9202,2209,5306,75.185
0.332497,9204,2209,5308,75.185
0.338162,9205,2208,5309,75.185
